name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime
Harlequin,27 Arlington Way,London,Finsbury,E09000019,Islington,,E05000370,Clerkenwell,,-0.10610658511907134,51.53011014612802,531468.8055728163,182944.2694294614,08/25/2019
Peasant,240 St John Street,London,Finsbury,E09000019,Islington,,E05000370,Clerkenwell,,-0.1032631025020614,51.52602647776972,531677.8032139972,182495.26061975327,08/25/2019
Blues Kitchen,134 Curtain Road,London,Shoreditch,E09000012,Hackney,,E05009377,Hoxton East & Shoreditch,,-0.07997231300011513,51.52656454334939,533291.8353968068,182597.23334322713,08/25/2019
Caraway Lounge,290 North Street,Romford,,E09000016,Havering,,E05000306,Brooklands,,0.17274672543277814,51.585186745646936,550627.8712056858,189606.3078209457,08/25/2019
Rye,31 Peckham Rye,Peckham,London,E09000028,Southwark,,E05011113,Rye Lane,,-0.06539738721431776,51.464652411797815,534484.7950557634,175739.0918689295,08/25/2019
Eleven,5 Fernlea Road,Balham,,E09000032,Wandsworth,,E05000610,Balham,,-0.14826945321323656,51.44285263704494,528789.7884998354,173166.0851766722,08/25/2019
Royal,Boston Road,Hanwell,,E09000009,Ealing,,E05000182,Northfield,,-0.32656310813794753,51.49829164143888,516258.52621707466,179033.09244053916,08/25/2019
Bitter End Bar,139 Masons Hill,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.02524008403156215,51.39620557790606,540990.8080613733,168298.0315933384,08/25/2019
Hope,3 Melon Road,Peckham,London,E09000028,Southwark,,E05011110,Peckham,,-0.07103817649275285,51.473594396262285,534066.7934380342,176723.12224428827,08/25/2019
Blues Kitchen,40 Acre Lane,Brixton,,E09000022,Lambeth,,E05000421,Ferndale,,-0.12041312354054397,51.460313880106504,530675.7908535904,175157.11872223648,08/25/2019
Richmal Crompton,23 Westmoreland Place,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.01629690684301556,51.39976786491423,540357.7985818967,168677.00453395117,08/25/2019
Partridge,194 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.014278857896156018,51.40520720523722,540200.804844503,169277.99713850307,08/25/2019
Bar Sport,196-198 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.014278857896156018,51.40520720523722,540200.804844503,169277.99713850307,08/25/2019
Havet,195-199 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.013886947222984123,51.406104225009244,540170.8067616532,169376.9963220558,08/25/2019
Greyhound,205 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.01314047451553142,51.40645877028565,540117.8082150007,169414.9952815753,08/25/2019
Star & Garter,227 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.01247096090046672,51.406928896364995,540069.8097808678,169465.99429881724,08/25/2019
Swan & Mitre,260-262 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.01199366693556537,51.40686514494168,540036.8102366037,169457.99374278297,08/25/2019
Metropolis,256A High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.01199366693556537,51.40686514494168,540036.8102366037,169457.99374278297,08/25/2019
Barrel & Horn,204-206 High Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.013392133092803118,51.4059688377614,540136.807113732,169360.99576775706,08/25/2019
O'Neill's,27-29 East St,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.015668645357416435,51.40673008533401,540292.8058360156,169449.99832197005,08/25/2019
Railway Tavern,45 East Street,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.016215940017572445,51.40740412928509,540328.8063676842,169525.99876387854,08/25/2019
Belgo,242 The Glades,Bromley,,E09000006,Bromley,,E05000106,Bickley,,0.03563680755826283,51.403732273542275,541690.7862909698,169155.02864068619,08/25/2019
Lord Holmesdale,184 Homesdale Road,Bromley,,E09000006,Bromley,,E05000106,Bickley,,0.03498042062974891,51.399957720379106,541656.7878984947,168734.03339122614,08/25/2019
Oak,206 Widmore Road,Bromley,,E09000006,Bromley,,E05000106,Bickley,,0.03410549519427325,51.405836175942135,541577.7882512731,169386.02399066335,08/25/2019
Crown & Anchor,19 Park Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.02163998300315564,51.40812908453971,540703.8019802592,169617.00540798792,08/25/2019
Freelands Tavern,31 Freelands Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.024611251062558136,51.41061380480179,540902.8044376931,169899.0095876045,08/25/2019
White Horse,64 Palace Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.020894229954613586,51.408825391898354,540649.8036277682,169693.00403949153,08/25/2019
Anglesey Arms,90 Palace Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.020894229954613586,51.408825391898354,540649.8036277682,169693.00403949153,08/25/2019
Red Lion,10 North Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.021879749219563243,51.40997747824189,540714.8056259081,169823.00597752281,08/25/2019
Hop & Rye,54 London Road,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.009769752545266725,51.411561599340594,539867.8220634037,169975.99442071555,08/25/2019
Prince Frederick,31 Nichol Lane,Bromley,,E09000006,Bromley,,E05000125,Plaistow and Sundridge,,0.01930155689445569,51.415750381394155,540517.8238213949,170460.00729166012,08/25/2019
Bonnie's,28-30 Bromley Hill,Bromley,Downham,E09000023,Lewisham,,E05000442,Downham,,-0.0016269612308863815,51.42094725762445,539046.8359310953,170998.00637863617,08/25/2019
Downham Tavern,419 Downham Way,Grove Park,Downham,E09000023,Lewisham,,E05000442,Downham,,0.013136172476824224,51.427628268013926,540052.835385805,171769.03143380897,08/25/2019
Shortlands Tavern,5 Station Road,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.0042020939664687154,51.40493023909374,539500.8158656278,169227.98480827158,08/25/2019
Greyhound,Commonside,Keston,,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.02858458489082019,51.36354958268831,541323.9395046581,164673.15237886336,08/25/2019
Fox Inn,Heathfield Road,Keston,,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.0273100414787619,51.36135943642731,541241.948560648,164427.15730751312,08/25/2019
Crown Inn,Leaves Green Road,Keston,,E09000006,Bromley,,E05000117,Darwin,,0.030205744068063423,51.34203763494014,541503.0095624535,162284.1794928431,08/25/2019
Kings Arms,Leaves Green Rd,Keston,,E09000006,Bromley,,E05000117,Darwin,,0.029645456210684304,51.33520347685677,541485.0150634408,161523.1531437911,08/25/2019
New Inn,59 Station Approach,Hayes,,E09000006,Bromley,,E05000119,Hayes and Coney Hall,,0.011302069882955979,51.375996372109775,540082.8972830607,166024.08384907956,08/25/2019
Real Ale Way,"55 Station Approach, Hayes",Hayes,,E09000006,Bromley,,E05000119,Hayes and Coney Hall,,0.011535146289121225,51.3763970396319,540097.8955222127,166069.0827419008,08/25/2019
Pie & Pint Bar,6 Bourne Way,Hayes,,E09000006,Bromley,,E05000119,Hayes and Coney Hall,,0.006895637206408839,51.37610784270458,539775.8985682778,166028.0760330229,08/25/2019
George,29 Hayes Street,Hayes,,E09000006,Bromley,,E05000119,Hayes and Coney Hall,,0.01831303028805495,51.37989558609414,540558.878405709,166471.08111505985,08/25/2019
Crooked Billet,286 Southborough Lane,Bromley,,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.05681240200470426,51.3898737690461,543206.8177984651,167655.09988131712,08/25/2019
Chequers,177 Southborough Lane,Bromley,,E09000006,Bromley,,E05000106,Bickley,,0.04518699261467155,51.39025701559228,542396.82442156,167675.0860810895,08/25/2019
Two Doves,37 Oakley Road Kent,Bromley Common,Bromley,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.03966160483073325,51.372323021050235,542067.8977663129,165670.1361736002,08/25/2019
Bird in Hand,62 Gravel Road,Bromley Common,Bromley,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.04266991327119019,51.37438391199831,542270.8879743166,165905.13322473725,08/25/2019
Bricklayers Arms,141-143 Masons Hill,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.02562365664064877,51.39577630237602,541018.8096290758,168251.03378664743,08/25/2019
Crown of Bromley,14 Masons Hill,Bromley,,E09000006,Bromley,,E05000109,Bromley Town,,0.025373215442196985,51.395313014573404,541002.8116283518,168199.03508968977,08/25/2019
Chatterton Arms,41 Chatterton Road,Bromley Common,Bromley,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.035042457532591345,51.39292445233488,541682.8175775057,167952.05981353793,08/25/2019
Crown,155 Bromley Common,Bromley Common,Bromley,E09000006,Bromley,,E05000108,Bromley Common and Keston,,0.034588648976039756,51.3904683602918,541658.8279506669,167678.06825610367,08/25/2019
George Inn,111 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.027685610642304855,51.406999824110976,537276.8373333964,169397.9568660269,08/25/2019
White Horse,215 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.030198762080711615,51.40640357680917,537103.837580451,169326.9532559404,08/25/2019
Kelsey House,75 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.0259529387030749,51.40750124617986,537395.8373158405,169456.9594972976,08/25/2019
O'Neill's,9 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.02512812922263777,51.410625880501286,537443.8363152898,169805.96507291193,08/25/2019
Patrick's Bar,5 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.02512812922263777,51.410625880501286,537443.8363152898,169805.96507291193,08/25/2019
Bricklayers Arms,237 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.031799129009226434,51.40663728863686,536991.8376440546,169349.95178389567,08/25/2019
Slug & Lettuce,150-156 High Street,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.02706324096020606,51.40776274230457,537317.8373261848,169483.9586082031,08/25/2019
Eden Park,422 Upper Elmers End Road,Eden Park,Beckenham,E09000006,Bromley,,E05000120,Kelsey and Eden Park,,-0.02692129238027865,51.38967590709043,537381.8510262645,167472.96626991808,08/25/2019
Coach & Horses,Burnhill Road,Beckenham,,E09000006,Bromley,,E05000120,Kelsey and Eden Park,,-0.026324770058053094,51.40621252852088,537373.8372054284,169312.95730299852,08/25/2019
Club Langley,2 Hawksbrook Lane,Eden Park,Beckenham,E09000006,Bromley,,E05000120,Kelsey and Eden Park,,-0.0224837815280232,51.38858501778888,537693.8549618565,167359.9786665598,08/25/2019
Elm Tree,116 Croydon Road,Elmers End,Beckenham,E09000006,Bromley,,E05000112,Clock House,,-0.045117565792594204,51.39879358075511,536088.8378323104,168452.9367150952,08/25/2019
Chancery,90 Bromley Road,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.01799787022787383,51.40691739600975,537950.8366921808,169406.9674442811,08/25/2019
Jolly Woodman,9 Chancery Lane,Beckenham,,E09000006,Bromley,,E05000113,Copers Cope,,-0.018644059975706166,51.40660457390008,537906.83665143,169370.96640019375,08/25/2019
Railway Hotel,"Red Lodge Road,",West Wickham,,E09000006,Bromley,,E05000127,West Wickham,,-0.01314358773494711,51.380225967020245,538368.8884012422,166448.02665983408,08/25/2019
Wheatsheaf,135 High Street,West Wickham,,E09000006,Bromley,,E05000127,West Wickham,,-0.02110791891813977,51.37681755700567,537824.9012968743,166054.02309119777,08/25/2019
Swan,2-4 High Street,West Wickham,,E09000006,Bromley,,E05000127,West Wickham,,-0.01612224486424008,51.37613983114342,538173.9064722697,165988.0368573937,08/25/2019
Coney,35 Croydon Road,Coney Hall,,E09000006,Bromley,,E05000119,Hayes and Coney Hall,,0.002026639713991297,51.37022001407329,539454.9253762804,165364.08995520842,08/25/2019
Sovereign of the Seas,109-111 Queensway,Petts Wood,Orpington,E09000006,Bromley,,E05000124,Petts Wood and Knoll,,0.07184494736814034,51.38951006529308,544253.8049888839,167644.10971542523,08/25/2019
One Inn The Wood,209 Petts Wood Road,Petts Wood,Orpington,E09000006,Bromley,,E05000124,Petts Wood and Knoll,,0.07394064784956392,51.39008449867107,544397.8007569821,167712.10895457095,08/25/2019
Daylight Inn,Station Square,Petts Wood,Orpington,E09000006,Bromley,,E05000124,Petts Wood and Knoll,,0.07518570590271778,51.389010303684465,544487.8030192407,167595.11170759657,08/25/2019
Bull Inn,Main Road,St Paul's Cray,Orpington,E09000006,Bromley,,E05000114,Cray Valley East,,0.11771505149382205,51.40390511796748,547398.8406575747,169336.0086667504,08/25/2019
White Swan,21 Kent Road,St Mary Cray,Orpington,E09000006,Bromley,,E05000114,Cray Valley East,,0.11236363523981362,51.38636709749852,547082.8534765713,167375.0756796325,08/25/2019
Beech Tree,75 Wellington Road,St Mary Cray,Orpington,E09000006,Bromley,,E05000114,Cray Valley East,,0.11124203740487791,51.38479564386403,547009.8489842465,167198.0853471929,08/25/2019
Cricketers,93 Chislehurst Road,Orpington,,E09000006,Bromley,,E05000124,Petts Wood and Knoll,,0.10042458336762178,51.38145618286126,546267.8179622171,166805.1224096106,08/25/2019
White Hart,106 High St,Orpington,,E09000006,Bromley,,E05000124,Petts Wood and Knoll,,0.10250647033960959,51.37953032628271,546418.8266128987,166595.12405851617,08/25/2019
Harvest Moon,141-143 High Street,Orpington,,E09000006,Bromley,,E05000122,Orpington,,0.10140881229766636,51.377841420126096,546347.8266984321,166405.13133007096,08/25/2019
Maxwell,Station Road,Orpington,,E09000006,Bromley,,E05000122,Orpington,,0.09464302229509647,51.37253999158113,545893.8382226068,165802.14978867298,08/25/2019
Royal Oak,High Street,Green St Green,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.08917328864004027,51.35146840337202,545579.9114511658,163448.17528654466,08/25/2019
Queen's Head,73 High Street,Green St Green,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.08923985768778407,51.35293308317148,545579.9069654664,163611.17616807413,08/25/2019
Rose & Crown,Farnborough Way,Green St Green,Orpington,E09000006,Bromley,,E05000117,Darwin,,0.08821496456049867,51.350289414885474,545516.9161061135,163315.17424691084,08/25/2019
Chelsfield,1 Windsor Drive,Chelsfield,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.10532368026204186,51.35635018712362,546688.878892935,164023.17471286963,08/25/2019
Woodman,50 High Street,Farnborough,Orpington,E09000006,Bromley,,E05000118,Farnborough and Crofton,,0.06997651599342945,51.3592194673123,544218.9100081983,164272.17602138245,08/25/2019
Change of Horses,87 High Street,Farnborough,Orpington,E09000006,Bromley,,E05000118,Farnborough and Crofton,,0.06772096922317528,51.359529086025496,544060.9115180646,164302.1749875315,08/25/2019
Bulls Head,Rushmore Hill,Pratts Bottom,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.11177491006267065,51.34014508909452,547189.9136068721,162234.12808572454,08/25/2019
Bo Peep,Hewitts Road,Chelsfield,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.13751727285195245,51.35029868234211,548949.8842688333,163415.10599763674,08/25/2019
Five Bells,Church Road,Chelsfield,Orpington,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.1274899267468256,51.357055516890235,548229.8699370001,164146.14360880322,08/25/2019
Queen's Head,25 High Street,Downe,Orpington,E09000006,Bromley,,E05000117,Darwin,,0.05387216619169143,51.33666059428056,543167.9940576497,161732.1494481707,08/25/2019
George & Dragon,26 High Street,Downe,Orpington,E09000006,Bromley,,E05000117,Darwin,,0.05372258988033514,51.33620456110887,543158.9953351269,161681.14784698316,08/25/2019
Whyte Lyon (Ye Olde),Farnborough Common,Locksbottom,Orpington,E09000006,Bromley,,E05000118,Farnborough and Crofton,,0.057232922624144415,51.36396732425988,543316.9086283409,164775.16361945646,08/25/2019
British Queen,427 Crofton Road,Locksbottom,Orpington,E09000006,Bromley,,E05000118,Farnborough and Crofton,,0.05453966468267596,51.366703426600736,543120.9024770197,165074.1572726271,08/25/2019
Black Horse,318 Crofton Road,Locksbottom,Orpington,E09000006,Bromley,,E05000118,Farnborough and Crofton,,0.05672060945680429,51.368247884071984,543267.8947885392,165250.15422691096,08/25/2019
Buff,Pinewood Drive,Orpington,,E09000006,Bromley,,E05000110,Chelsfield and Pratts Bottom,,0.08667679636787,51.358797270613564,545382.8923431435,164258.1793938764,08/25/2019
Queens Head,2 High Street,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.06787714696421679,51.418186102025295,543887.7816952119,170825.05458927306,08/25/2019
Gordon Arms,47 Park Road,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.06862357722059716,51.41910818332729,543936.7854578409,170929.05403285846,08/25/2019
Imperial Arms,Old Hill,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.0608085687903328,51.408769167894675,543425.7598957632,169764.05421871162,08/25/2019
Rambler's Rest,Mill Place,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.06197035093141799,51.40870377925677,543506.7586831924,169759.05575903307,08/25/2019
Bickley,Chislehurst Road,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.055827576947672465,51.40767856094799,543082.7671252019,169633.05046547344,08/25/2019
Tigers Head,Watts Lane,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.06900855079966504,51.40948802339054,543993.7567861532,169860.0583837728,08/25/2019
Crown Inn,School Road,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.07295809077861395,51.41065023746475,544264.7604305733,169997.05724042887,08/25/2019
Bull's Head Hotel,Royal Parade,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.07537331260721356,51.411587704257016,544429.7634419049,170106.0563014493,08/25/2019
Sydney Arms,Old Perry Street,Chislehurst,,E09000006,Bromley,,E05000111,Chislehurst,,0.08669158383826334,51.41507368546201,545205.7844667544,170516.04415165336,08/25/2019
Man on the Moon,"112 Headley Drive, New Addington",Croydon,,E09000008,Croydon,,E05011470,New Addington North,,-0.01804983051743854,51.35214354247703,538111.8782254527,163316.0359368915,08/25/2019
Keg & Grill,1 South End,Croydon,,E09000008,Croydon,,E05011484,South Croydon,,-0.09874131111592606,51.36688900510577,532450.7902568968,164807.00149696774,08/25/2019
Joker,73 South End,Croydon,,E09000008,Croydon,,E05011484,South Croydon,,-0.09872085165193514,51.365647641777045,532455.7934036449,164668.99807246245,08/25/2019
Obia Bar & Grill,49c South End,Croydon,,E09000008,Croydon,,E05011484,South Croydon,,-0.09872085165193514,51.365647641777045,532455.7934036449,164668.99807246245,08/25/2019
Surrey Cricketers,23 West Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.1005843785168162,51.36817792499301,532318.7847698089,164947.00557188998,08/25/2019
Apatura Lounge Restaurant,14 South End,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09916643656240308,51.367030801753415,532420.7892363846,164822.00221481558,08/25/2019
Scream Lounge,20 South End,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09928924270733647,51.36649321655577,532413.7903935463,164762.00083185505,08/25/2019
Treehouse,78 South End,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09924869138061894,51.36573714806905,532418.7923545367,164677.9987223947,08/25/2019
Skylark,34-36 South End,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09924869138061894,51.36573714806905,532418.7923545367,164677.9987223947,08/25/2019
Matthews Yard,1 Matthews Yard,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10109493459058976,51.3721610649373,532271.7766323164,165389.0131311746,08/25/2019
Milan Bar,16 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10078756035799079,51.37299242021251,532290.7755018066,165482.01451832918,08/25/2019
Slug & Lettuce,10 Park Lane,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09730612072041647,51.373790243767694,532530.7784902871,165577.0148579384,08/25/2019
George,17-21 George Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09857066330061319,51.37413452303796,532441.7761931338,165613.01594653365,08/25/2019
Cronx,"Units 3 & 4, Boxpark Croydon, 99 George Street",Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09467827981509003,51.37479070720711,532710.7797466071,165693.01626077836,08/25/2019
Beatbox,"Units 22-26, Ground Floor, Boxpark Croydon",Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09467827981509003,51.37479070720711,532710.7797466071,165693.01626077836,08/25/2019
Green Dragon,58 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10053685928055285,51.37106387499904,532313.7794407685,165268.0108644183,08/25/2019
Memory Box,80-88 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10053685928055285,51.37106387499904,532313.7794407685,165268.0108644183,08/25/2019
Crown & Pepper,242 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09986511968018218,51.368894681515265,532366.7845026167,165028.0064198323,08/25/2019
South Beats,282 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09945462509717559,51.36805167963892,532397.7867316159,164935.00453200773,08/25/2019
Spreadeagle,39-41 Katharine Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09924069650737923,51.37252667525792,532399.7784381886,165433.01303548476,08/25/2019
Ship,47 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10006559288899061,51.372036456891756,532343.7782613178,165377.0124514185,08/25/2019
Dog & Bull,24 Surrey Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.1015692429479332,51.37285221348353,532236.7747273477,165465.01456338208,08/25/2019
Market Tavern,1-4 Surrey Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.1015692429479332,51.37285221348353,532236.7747273477,165465.01456338208,08/25/2019
Art & Craft CR0,46 Surrey Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.100848104385553,51.37257073593529,532287.7762053496,165435.0137717303,08/25/2019
Mr Fox,34 Surrey Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.100848104385553,51.37257073593529,532287.7762053496,165435.0137717303,08/25/2019
Royal Standard,1 Sheldon Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10196871345245187,51.369792109003,532217.7800234903,165124.0089406938,08/25/2019
Bulls Head,39 Laud Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.1009832407787295,51.36965023630771,532286.7814346391,165110.0085254935,08/25/2019
Bishop's Wine Bar,1129 Whitgift Centre,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10031534482807207,51.37537687232563,532316.7716418,165748.01877857174,08/25/2019
Luna,18 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10055024927538463,51.37351915275242,532305.7748295965,165541.0154008881,08/25/2019
Dice,36 High Street,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10056539478077259,51.37245823676616,532307.7767934843,165423.01344981295,08/25/2019
Alchemy,28-30 St George's Walk,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09805979498160182,51.37293916469844,532480.779203439,165481.0133849149,08/25/2019
Windmill,224 St James's Road,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09336413093500247,51.38152294472848,532782.7718964724,166444.02342005976,08/25/2019
Two Brewers,221 Gloucester Road,Croydon,,E09000008,Croydon,,E05011479,Selhurst,,-0.08982987610664978,51.388057122996166,533009.7750498123,167177.0308822021,08/25/2019
Bedford Tavern,16 Sydenham Road,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.09443861700020093,51.38021847770861,532711.7727504715,166297.0217685544,08/25/2019
Olde Clock Tower,35 Whitehorse Road,Croydon,,E09000008,Croydon,,E05011479,Selhurst,,-0.09774592115727036,51.38502040436206,532467.7688140752,166825.0236335041,08/25/2019
Pawson's Arms,69 Pawson's Road,Croydon,,E09000008,Croydon,,E05011479,Selhurst,,-0.0960172481797917,51.39307686604229,532564.7831017176,167724.0322539396,08/25/2019
Lion Inn,182 Pawson's Road,Croydon,,E09000008,Croydon,,E05011464,Bensham Manor,,-0.0990027890681076,51.391794420142894,532360.7813752068,167576.03240076097,08/25/2019
Phoenix,12 Station Road,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10153019119611797,51.378660932974896,532222.768006207,166111.0192047889,08/25/2019
Old Fox & Hounds,1 London Road,Croydon,,E09000008,Croydon,,E05011468,Fairfield,,-0.10372878423475612,51.378660541084066,532069.7678254561,166107.01621204696,08/25/2019
Saints & Sinners,482 London Road,Croydon,,E09000008,Croydon,,E05011488,West Thornton,,-0.1107792385172668,51.38750633051695,531553.7749023819,167078.01126433327,08/25/2019
Golden Lion,144 Stanley Road,Croydon,,E09000008,Croydon,,E05011488,West Thornton,,-0.11624501254082358,51.38670396834442,531175.7741534995,166979.00156586152,08/25/2019
Wandle Arms,90 Waddon New Road,Croydon,,E09000008,Croydon,,E05011487,Waddon,,-0.10828801739289724,51.37403098519846,531765.7703596565,165584.00936702534,08/25/2019
Waddon,2 Stafford Road,Croydon,,E09000008,Croydon,,E05011487,Waddon,,-0.11685517932419186,51.366588064987155,531190.7710902934,164741.0016071457,08/25/2019
Hare & Hounds,325 Purley Way,Croydon,,E09000008,Croydon,,E05011487,Waddon,,-0.11713981918712298,51.37225805026119,531154.7681046153,165371.00038900954,08/25/2019
Plough,Croydon Road,Croydon,Beddington,E09000029,Sutton,,E05000555,Beddington North,,-0.131871226275317,51.3672060131837,530143.7675398611,164782.98334940086,08/25/2019
Harvest Home,27 Beddington Lane,Croydon,,E09000029,Sutton,,E05000555,Beddington North,,-0.1317035198538915,51.372032402596524,530141.767128974,165319.98066870362,08/25/2019
Frankie & Benny's,Valley Leisure Park Purley Way,Croydon,,E09000008,Croydon,,E05011465,Broad Green,,-0.12330028270643166,51.37725783096052,530711.7670308811,165915.98954137304,08/25/2019
Beach Road Cafe Bar,23 Hesterman Way,Croydon,,E09000008,Croydon,,E05011465,Broad Green,,-0.12450070304906824,51.37812234849377,530625.7672486665,166009.98730084085,08/25/2019
Cricketers Inn,"36 Addington Village Road, Addington",Croydon,,E09000008,Croydon,,E05011480,Selsdon & Addington Village,,-0.030009167888513093,51.35860388990073,537259.8520293778,164011.98801090324,08/25/2019
Surprise,107 Upper Shirley Road,Croydon,,E09000008,Croydon,,E05011483,Shirly South,,-0.05345048594838292,51.3677544747241,535600.8474854727,164985.95428098855,08/25/2019
Coombe Lodge,104 Coombe Road,Croydon,,E09000008,Croydon,,E05011484,South Croydon,,-0.07152740951332891,51.36253200540739,534357.8439073313,164371.96819583286,08/25/2019
Orchard,112 Cherry Orchard Road,Croydon,,E09000008,Croydon,,E05011463,Addiscombe West,,-0.08960377079900425,51.37795448953707,533054.7803422202,166054.02033092646,08/25/2019
Oval Tavern,131 Oval Road,Croydon,,E09000008,Croydon,,E05011463,Addiscombe West,,-0.08850492574961794,51.37811642455443,533130.7811577215,166074.0206836798,08/25/2019
Porter & Sorter,Station Road,Croydon,,E09000008,Croydon,,E05011463,Addiscombe West,,-0.09184107636983284,51.37598554474069,532904.7809595343,165831.0178645737,08/25/2019
Alma Tavern,127-129 Lower Addiscombe Road,Croydon,,E09000008,Croydon,,E05011463,Addiscombe West,,-0.08193447140609553,51.3795737550482,533583.7876003629,166248.01800351345,08/25/2019
Cricketers,107 Addiscombe Road,Croydon,,E09000008,Croydon,,E05011463,Addiscombe West,,-0.08378221345702673,51.37524245977337,533467.7928835498,165763.01322017482,08/25/2019
